time,sensor_good,humidity,temperature,spraying
1648010570.5548053,True,73.0,29.0,True
1648010575.5548089,True,73.0,29.0,True
1648010580.554813,True,72.0,28.0,True
1648010585.5548167,True,73.0,29.0,True
1648010590.5548198,True,73.0,29.0,True
1648010595.5548232,True,73.0,29.0,True
1648010600.5548263,True,72.0,28.0,True
1648010605.5548294,True,73.0,29.0,True
1648010610.554834,True,72.0,28.0,True
1648010615.5548375,True,73.0,29.0,True
1648010620.5548408,True,73.0,29.0,True
1648010625.5548446,True,72.0,28.0,True
1648010630.5548494,True,73.0,29.0,True
1648010635.5548534,True,73.0,29.0,True
1648010640.554858,True,73.0,29.0,True
1648010645.5548618,True,73.0,29.0,True
1648010650.5548654,True,72.0,28.0,True
1648010655.5548694,True,73.0,29.0,True
1648010660.5548728,True,73.0,29.0,True
1648010665.554877,True,72.0,28.0,True
1648010670.5548816,True,73.0,29.0,True
1648010675.5548851,True,73.0,29.0,True
1648010680.5548892,True,73.0,29.0,True
1648010685.554893,True,73.0,29.0,True
1648010690.5548975,True,73.0,29.0,True
1648010695.5549006,False,0.0,0.0,True
1648010700.5549037,True,73.0,29.0,True
1648010705.5549076,True,73.0,29.0,True
1648010710.554912,True,73.0,29.0,True
1648010715.5549164,True,73.0,29.0,True
1648010720.5549195,False,0.0,0.0,True
1648010725.5549233,True,72.0,28.0,True
1648010730.5549273,True,73.0,29.0,True
1648010735.5549312,True,73.0,29.0,True
1648010740.5549355,True,73.0,29.0,True
1648010745.5549397,True,73.0,29.0,True
1648010750.554943,True,73.0,29.0,True
1648010755.5549474,True,73.0,29.0,True
1648010760.5549507,True,73.0,29.0,True
1648010765.5549545,True,73.0,29.0,True
1648010770.554958,True,73.0,29.0,True
1648010775.554962,True,73.0,29.0,True
1648010780.5549655,True,73.0,29.0,True
1648010785.554969,True,73.0,29.0,True
1648010790.5549731,True,73.0,29.0,True
1648010795.554977,True,73.0,29.0,True
1648010800.5549803,True,72.0,29.0,True
1648010805.5549839,True,73.0,29.0,True
1648010810.5549884,True,73.0,29.0,True
1648010815.5549924,True,73.0,29.0,True
1648010820.5549963,True,73.0,29.0,True
1648010825.5550005,False,0.0,0.0,True
1648010830.5550046,False,0.0,0.0,True
1648010835.555008,True,72.0,29.0,True
1648010840.555012,True,72.0,29.0,True
1648010845.5550156,True,72.0,29.0,True
1648010850.55502,True,73.0,29.0,True
1648010855.5550241,True,72.0,29.0,True
1648010860.5550282,True,73.0,29.0,True
1648010865.5550337,True,73.0,29.0,True
1648010870.5550375,True,72.0,29.0,True
1648010875.555042,True,73.0,29.0,True
1648010880.5550454,True,72.0,29.0,True
1648010885.55505,True,72.0,29.0,True
1648010890.5550537,True,72.0,29.0,True
1648010895.5550585,True,72.0,29.0,True
1648010900.5550635,True,72.0,29.0,True
1648010905.555068,True,72.0,29.0,True
1648010910.555072,True,72.0,29.0,True
1648010915.555076,True,72.0,29.0,True
1648010920.5550795,True,72.0,29.0,True
1648010925.5550826,True,72.0,29.0,True
1648010930.5550861,True,72.0,29.0,True
1648010935.555091,False,0.0,0.0,True
1648010940.555094,True,72.0,29.0,True
1648010945.555097,True,72.0,29.0,True
1648010950.5551014,True,72.0,29.0,True
1648010955.5551062,True,72.0,29.0,True
1648010960.5551093,True,72.0,29.0,True
1648010965.555113,True,72.0,29.0,True
1648010970.5551167,True,73.0,29.0,True
1648010975.5551198,True,73.0,29.0,True
1648010980.5551245,True,73.0,29.0,True
1648010985.5551288,True,73.0,29.0,True
1648010990.5551333,True,73.0,29.0,True
1648010995.5551376,True,73.0,29.0,True
1648011000.5551414,True,73.0,29.0,True
1648011005.5551465,True,73.0,29.0,True
1648011010.5551507,True,73.0,29.0,True
1648011015.5551538,True,73.0,29.0,True
1648011020.5551584,True,73.0,29.0,True
1648011025.5551617,True,73.0,29.0,True
1648011030.5551655,True,73.0,29.0,True
1648011035.555171,False,0.0,0.0,True
1648011040.5551755,True,73.0,29.0,True
1648011045.5551784,True,73.0,29.0,True
1648011050.5551832,True,73.0,29.0,True
1648011055.555187,True,73.0,29.0,True
1648011060.5551922,True,73.0,29.0,True
1648011065.5551975,False,0.0,0.0,True
1648011070.555203,True,73.0,29.0,True
1648011075.5552073,True,73.0,29.0,True
1648011080.5552118,True,73.0,29.0,True
1648011085.5552166,True,73.0,29.0,True
1648011090.5552201,True,73.0,29.0,True
1648011095.5552237,True,73.0,29.0,True
1648011100.555228,True,73.0,29.0,True
1648011105.555231,True,73.0,29.0,True
1648011110.555234,True,73.0,29.0,True
1648011115.5552382,True,73.0,29.0,True
1648011120.5552442,False,0.0,0.0,True
1648011125.5552497,True,73.0,29.0,True
1648011130.5552535,True,73.0,29.0,True
1648011135.555258,True,73.0,29.0,True
1648011140.5552626,True,73.0,29.0,True
1648011145.5552666,True,73.0,29.0,True
1648011150.5552702,True,73.0,29.0,True
1648011155.5552747,True,73.0,29.0,True
1648011160.555279,True,73.0,29.0,True
1648011165.5552828,True,73.0,29.0,True
1648011170.555287,True,73.0,29.0,True
1648011175.5552897,True,73.0,29.0,True
1648011180.555294,True,73.0,29.0,True
1648011185.555298,True,73.0,29.0,True
1648011190.5553021,True,73.0,29.0,True
1648011195.5553052,True,73.0,29.0,True
1648011200.5553088,True,73.0,29.0,True
1648011205.5553124,True,73.0,29.0,True
1648011210.5553167,True,73.0,29.0,True
1648011215.555321,True,73.0,29.0,True
1648011220.5553253,True,73.0,29.0,True
1648011225.5553286,True,73.0,29.0,True
1648011230.555332,True,73.0,29.0,True
1648011235.5553346,True,73.0,29.0,True
1648011240.5553384,False,0.0,0.0,True
1648011245.5553432,True,73.0,29.0,True
1648011250.5553465,True,73.0,29.0,True
1648011255.5553508,True,73.0,29.0,True
1648011260.5553548,True,73.0,29.0,True
1648011265.555362,True,73.0,29.0,True
1648011270.5553665,True,73.0,29.0,True
1648011275.5553694,True,73.0,29.0,True
1648011280.5553727,True,73.0,29.0,True
1648011285.5553758,True,73.0,29.0,True
1648011290.5553799,True,73.0,29.0,True
1648011295.5553832,True,73.0,29.0,True
1648011300.5553875,True,73.0,29.0,True
1648011305.5553918,True,73.0,29.0,True
1648011310.5553954,True,74.0,29.0,True
1648011315.5553987,True,74.0,29.0,True
1648011320.5554032,False,0.0,0.0,True
1648011325.5554063,True,74.0,29.0,True
1648011330.5554097,True,74.0,29.0,True
1648011335.555414,True,73.0,29.0,True
1648011340.5554175,True,74.0,29.0,True
1648011345.5554209,True,73.0,29.0,True
1648011350.5554245,True,73.0,29.0,True
1648011355.5554283,True,74.0,29.0,True
1648011360.5554326,False,0.0,0.0,True
1648011365.5554366,False,0.0,0.0,True
1648011370.5554404,True,74.0,29.0,True
1648011375.555445,True,74.0,29.0,True
1648011380.5554502,False,0.0,0.0,True
1648011385.555455,False,0.0,0.0,True
1648011390.5554593,True,74.0,29.0,True
1648011395.5554645,True,74.0,29.0,True
1648011400.5554686,True,74.0,29.0,True
1648011405.5554724,True,74.0,29.0,True
1648011410.5554757,True,74.0,29.0,True
1648011415.5554793,True,74.0,29.0,True
1648011420.5554829,True,74.0,29.0,True
1648011425.5554874,True,74.0,29.0,True
1648011430.5554917,True,74.0,29.0,True
1648011435.5554957,True,74.0,29.0,True
1648011440.5555005,True,74.0,29.0,True
1648011445.555504,True,74.0,29.0,True
1648011450.5555081,True,74.0,29.0,True
1648011455.5555134,True,74.0,29.0,True
1648011460.555517,True,74.0,29.0,True
1648011465.55552,True,74.0,29.0,True
1648011470.5555234,True,74.0,29.0,True
1648011475.5555265,True,74.0,29.0,True
1648011480.5555294,True,74.0,29.0,True
1648011485.5555332,True,74.0,29.0,True
1648011490.5555367,True,74.0,29.0,True
1648011495.5555406,True,74.0,29.0,True
1648011500.555544,True,74.0,29.0,True
1648011505.5555484,True,74.0,29.0,True
1648011510.5555518,True,74.0,29.0,True
1648011515.5555553,True,74.0,29.0,True
1648011520.5555596,True,74.0,29.0,True
1648011525.555564,True,74.0,29.0,True
1648011530.5555675,True,74.0,29.0,True
1648011535.5555723,True,74.0,29.0,True
1648011540.5555756,True,74.0,29.0,True
1648011545.5555792,True,74.0,29.0,True
1648011550.555585,False,0.0,0.0,True
1648011555.5555892,True,74.0,29.0,True
1648011560.5555928,False,0.0,0.0,True
1648011565.5555968,True,74.0,29.0,True
1648011570.5556011,False,0.0,0.0,True
1648011575.5556052,True,74.0,29.0,True
1648011580.5556097,True,74.0,29.0,True
1648011585.5556138,True,74.0,29.0,True
1648011590.5556176,True,74.0,29.0,True
1648011595.5556383,False,0.0,0.0,True
1648011600.5556417,True,74.0,29.0,True
1648011605.5556448,False,0.0,0.0,True
1648011610.555649,True,74.0,29.0,True
1648011615.5556529,True,74.0,29.0,True
1648011620.5557353,False,0.0,0.0,True
1648011625.5557384,True,74.0,29.0,True
1648011630.5557437,False,0.0,0.0,True
1648011635.555747,False,0.0,0.0,True
1648011640.5557513,False,0.0,0.0,True
1648011645.5557556,True,74.0,29.0,True
1648011650.5557601,True,74.0,29.0,True
1648011655.555765,True,74.0,29.0,True
1648011660.5557685,True,74.0,29.0,True
1648011665.5557723,True,74.0,29.0,True
1648011670.5557764,False,0.0,0.0,True
1648011675.5557797,True,74.0,29.0,True
1648011680.5557835,True,74.0,29.0,True
1648011685.555786,True,74.0,29.0,True
1648011690.5557895,True,74.0,29.0,True
1648011695.5557938,True,74.0,29.0,True
1648011700.5557976,True,74.0,29.0,True
1648011705.5558016,True,74.0,29.0,True
1648011710.5558057,True,74.0,29.0,True
1648011715.55581,True,74.0,29.0,True
1648011720.5558147,True,73.0,28.0,True
1648011725.555818,True,74.0,29.0,True
1648011730.5558221,True,74.0,29.0,True
1648011735.5558255,True,74.0,29.0,True
1648011740.555829,True,73.0,28.0,True
1648011745.5558324,True,73.0,28.0,True
1648011750.5558357,True,74.0,29.0,True
1648011755.555839,True,73.0,28.0,True
1648011760.5558429,True,74.0,29.0,True
1648011765.5558476,True,74.0,29.0,True
1648011770.5558512,True,73.0,28.0,True
1648011775.555856,True,74.0,29.0,True
1648011780.555859,True,74.0,29.0,True
1648011785.5558631,True,73.0,28.0,True
1648011790.5558665,True,74.0,29.0,True
1648011795.5558696,True,74.0,29.0,True
1648011800.555873,True,74.0,29.0,True
1648011805.555877,True,74.0,29.0,True
1648011810.5558813,True,74.0,29.0,True
1648011815.5558844,True,73.0,28.0,True
1648011820.5558877,True,74.0,29.0,True
1648011825.5558915,True,74.0,29.0,True
1648011830.5558958,True,74.0,29.0,True
1648011835.5558999,True,74.0,29.0,True
1648011840.5559037,False,0.0,0.0,True
1648011845.5559068,True,74.0,29.0,True
1648011850.5559106,True,74.0,29.0,True
1648011855.5559137,True,73.0,28.0,True
1648011860.555917,True,73.0,28.0,True
1648011865.5559208,True,74.0,29.0,True
1648011870.5559247,True,73.0,29.0,True
1648011875.5559306,True,73.0,28.0,True
1648011880.5559351,True,73.0,29.0,True
1648011885.5559394,True,73.0,29.0,True
1648011890.5559433,True,73.0,28.0,True
1648011895.5559473,True,74.0,29.0,True
1648011900.555951,True,74.0,29.0,True
1648011905.555955,True,74.0,29.0,True
1648011910.555959,True,74.0,29.0,True
1648011915.555963,True,74.0,29.0,True
1648011920.5559673,False,0.0,0.0,True
1648011925.5559711,True,74.0,29.0,True
1648011930.5559754,True,74.0,29.0,True
1648011935.5559793,True,74.0,29.0,True
1648011940.5559838,True,74.0,29.0,True
1648011945.5559874,True,74.0,29.0,True
1648011950.5559921,True,73.0,28.0,True
1648011955.555996,False,0.0,0.0,True
1648011960.5559995,True,73.0,29.0,True
1648011965.5560036,True,74.0,29.0,True
1648011970.5560076,True,73.0,29.0,True
1648011975.556012,True,73.0,29.0,True
1648011980.5560153,True,73.0,29.0,True
1648011985.5560186,True,73.0,29.0,True
1648011990.5560226,True,74.0,29.0,True
1648011995.556028,True,73.0,29.0,True
1648012000.556032,True,73.0,29.0,True
1648012005.556035,True,73.0,29.0,True
1648012010.5560386,True,73.0,29.0,True
1648012015.5560422,False,0.0,0.0,True
1648012020.556046,True,73.0,29.0,True
1648012025.5560508,True,73.0,29.0,True
1648012030.5560617,True,73.0,29.0,True
1648012035.556066,True,73.0,29.0,True
1648012040.5560694,True,73.0,29.0,True
1648012045.5560732,True,73.0,29.0,True
1648012050.5560775,True,73.0,29.0,True
1648012055.5560808,True,73.0,29.0,True
1648012060.5560856,True,73.0,29.0,True
1648012065.5560892,True,73.0,29.0,True
1648012070.556093,True,73.0,29.0,True
1648012075.556097,True,73.0,29.0,True
1648012080.5561008,True,73.0,29.0,True
1648012085.5561047,True,73.0,29.0,True
1648012090.556109,True,73.0,29.0,True
1648012095.5561125,True,73.0,29.0,True
1648012100.5561168,True,73.0,29.0,True
1648012105.556121,True,73.0,29.0,True
1648012110.556124,True,73.0,29.0,True
1648012115.5561287,True,73.0,29.0,True
1648012120.5561333,True,73.0,29.0,True
1648012125.556138,True,73.0,29.0,True
1648012130.5561416,True,73.0,29.0,True
1648012135.5561454,True,73.0,29.0,True
1648012140.5561495,True,73.0,29.0,True
1648012145.556153,True,73.0,29.0,True
1648012150.556157,True,73.0,29.0,True
1648012155.556162,True,73.0,29.0,True
1648012160.5561705,False,0.0,0.0,True
1648012165.556174,True,73.0,29.0,True
1648012170.556178,True,73.0,29.0,True
1648012175.556182,False,0.0,0.0,True
1648012180.556186,False,0.0,0.0,True
1648012185.5561912,False,0.0,0.0,True
1648012190.5561953,True,73.0,29.0,True
1648012195.5561993,True,73.0,29.0,True
1648012200.5562027,False,0.0,0.0,True
1648012205.5562074,True,73.0,29.0,True
1648012210.5562108,True,73.0,29.0,True
1648012215.5562146,True,73.0,29.0,True
1648012220.5562193,True,73.0,29.0,True
1648012225.5562234,True,73.0,29.0,True
1648012230.5562282,True,73.0,29.0,True
1648012235.5562322,True,73.0,29.0,True
1648012240.5562363,True,73.0,29.0,True
1648012245.5562415,True,73.0,29.0,True
1648012250.556246,True,73.0,29.0,True
1648012255.5562506,True,73.0,29.0,True
1648012260.5562541,False,0.0,0.0,True
1648012265.5562587,False,0.0,0.0,True
1648012270.5562627,True,73.0,29.0,True
1648012275.556267,True,73.0,29.0,True
1648012280.5562713,True,73.0,29.0,True
1648012285.5562778,False,0.0,0.0,True
1648012290.5562813,True,73.0,29.0,True
1648012295.5562868,True,73.0,29.0,True
1648012300.556291,True,73.0,29.0,True
1648012305.5562966,False,0.0,0.0,True
1648012310.5563,True,73.0,29.0,True
1648012315.5563045,True,73.0,29.0,True
1648012320.5563085,False,0.0,0.0,True
1648012325.556312,True,73.0,29.0,True
1648012330.5563164,True,73.0,29.0,True
1648012335.5563202,True,73.0,29.0,True
1648012340.556324,True,73.0,29.0,True
1648012345.5563288,True,73.0,29.0,True
1648012350.5563323,True,73.0,29.0,True
1648012355.556336,True,73.0,29.0,True
1648012360.5563395,True,73.0,29.0,True
1648012365.5563428,True,73.0,29.0,True
1648012370.556346,True,73.0,29.0,True
1648012375.5563495,True,73.0,29.0,True
1648012380.5563543,True,73.0,29.0,True
1648012385.5563583,False,0.0,0.0,True
1648012390.5563622,True,73.0,29.0,True
1648012395.5563667,False,0.0,0.0,True
1648012400.55637,True,73.0,29.0,True
1648012405.5563748,True,73.0,29.0,True
1648012410.556379,False,0.0,0.0,True
1648012415.5563838,True,73.0,29.0,True
1648012420.556388,True,73.0,29.0,True
1648012425.5563922,True,73.0,29.0,True
1648012430.5563967,True,73.0,29.0,True
1648012435.5564015,False,0.0,0.0,True
1648012440.5564046,True,73.0,29.0,True
1648012445.5564084,True,73.0,29.0,True
1648012450.5564115,True,73.0,29.0,True
1648012455.556416,True,73.0,29.0,True
1648012460.5564206,True,73.0,29.0,True
1648012465.5564237,True,73.0,29.0,True
1648012470.5564277,True,73.0,29.0,True
1648012475.5564322,True,73.0,29.0,True
1648012480.556435,True,73.0,29.0,True
1648012485.5564382,True,73.0,29.0,True
1648012490.5564423,True,73.0,29.0,True
1648012495.5564456,True,73.0,29.0,True
1648012500.556449,True,73.0,29.0,True
1648012505.5564525,True,73.0,29.0,True
1648012510.5564554,True,73.0,29.0,True
1648012515.5564592,True,73.0,29.0,True
1648012520.5564632,True,73.0,29.0,True
1648012525.5564675,True,73.0,29.0,True
1648012530.556471,True,73.0,29.0,True
1648012535.5564756,True,73.0,29.0,True
1648012540.5564792,True,73.0,29.0,True
1648012545.5564833,True,73.0,29.0,True
1648012550.556487,True,73.0,29.0,True
1648012555.5564916,True,73.0,29.0,True
1648012560.5564945,True,73.0,29.0,True
1648012565.5564978,True,73.0,29.0,True
1648012570.5565004,True,73.0,29.0,True
1648012575.5565042,True,73.0,29.0,True
1648012580.5565083,True,73.0,29.0,True
1648012585.5565143,True,73.0,29.0,True
1648012590.5565178,True,73.0,29.0,True
1648012595.5565214,True,73.0,29.0,True
1648012600.5565255,True,73.0,29.0,True
1648012605.5565295,True,73.0,29.0,True
1648012610.5565338,True,73.0,29.0,True
1648012615.556538,True,73.0,29.0,True
1648012620.5565414,True,73.0,29.0,True
1648012625.556545,True,73.0,29.0,True
1648012630.5565486,True,73.0,29.0,True
1648012635.556552,True,73.0,29.0,True
1648012640.5565553,True,73.0,29.0,True
1648012645.5565593,True,73.0,29.0,True
1648012650.5565627,True,73.0,29.0,True
1648012655.5565665,True,73.0,29.0,True
1648012660.55657,True,73.0,29.0,True
1648012665.5565732,True,73.0,29.0,True
1648012670.5565767,True,73.0,29.0,True
1648012675.5565796,True,73.0,29.0,True
1648012680.5565836,True,73.0,29.0,True
1648012685.5565867,True,73.0,29.0,True
1648012690.5565908,True,73.0,29.0,True
1648012695.5565941,False,0.0,0.0,True
1648012700.5565982,False,0.0,0.0,True
1648012705.556602,True,73.0,29.0,True
1648012710.5566065,True,73.0,29.0,True
1648012715.5566096,True,73.0,29.0,True
1648012720.5566134,True,73.0,29.0,True
1648012725.5566182,True,73.0,29.0,True
1648012730.5566225,True,73.0,29.0,True
1648012735.5566263,True,73.0,29.0,True
1648012740.5566308,True,73.0,29.0,True
1648012745.5566356,True,73.0,29.0,True
1648012750.556639,True,73.0,29.0,True
1648012755.5566425,True,73.0,29.0,True
1648012760.5566463,True,73.0,29.0,True
1648012765.5566506,True,73.0,29.0,True
1648012770.556655,True,73.0,29.0,True
1648012775.5566583,True,73.0,29.0,True
1648012780.5566623,True,73.0,29.0,True
1648012785.556666,True,73.0,29.0,True
1648012790.5566695,True,73.0,29.0,True
1648012795.5566733,True,73.0,29.0,True
1648012800.5566776,True,73.0,29.0,True
1648012805.556681,True,73.0,29.0,True
1648012810.5566847,True,73.0,29.0,True
1648012815.5566888,True,73.0,29.0,True
1648012820.5566916,True,73.0,29.0,True
1648012825.5566957,True,73.0,29.0,True
1648012830.5567002,True,73.0,29.0,True
1648012835.5567038,True,73.0,29.0,True
1648012840.556707,True,73.0,29.0,True
1648012845.5567107,True,73.0,29.0,True
1648012850.556714,True,73.0,29.0,True
1648012855.5567176,True,73.0,29.0,True
1648012860.5567214,True,73.0,29.0,True
1648012865.556725,True,73.0,29.0,True
1648012870.5567298,True,73.0,29.0,True
1648012875.5567334,True,73.0,29.0,True
1648012880.556737,True,72.0,29.0,True
1648012885.5567403,True,72.0,29.0,True
1648012890.5567443,True,73.0,29.0,True
1648012895.556749,True,73.0,29.0,True
1648012900.5567524,True,73.0,29.0,True
1648012905.5567567,True,73.0,29.0,True
1648012910.55676,True,73.0,29.0,True
1648012915.5567641,True,72.0,29.0,True
1648012920.556768,True,72.0,29.0,True
1648012925.5567718,True,72.0,29.0,True
1648012930.5567756,True,72.0,29.0,True
1648012935.5567791,True,72.0,29.0,True
1648012940.5567842,True,73.0,29.0,True
1648012945.5567884,True,73.0,29.0,True
1648012950.5567935,True,73.0,29.0,True
1648012955.5567968,True,73.0,29.0,True
1648012960.5568004,True,73.0,29.0,True
1648012965.5568032,True,73.0,29.0,True
1648012970.5568068,True,73.0,29.0,True
1648012975.5568101,True,73.0,29.0,True
1648012980.5568142,True,73.0,29.0,True
1648012985.5568173,True,73.0,29.0,True
1648012990.556828,True,73.0,29.0,True
1648012995.5568318,True,73.0,29.0,True
1648013000.5568357,True,73.0,29.0,True
1648013005.556839,True,73.0,29.0,True
1648013010.5568433,True,73.0,29.0,True
1648013015.5568469,True,73.0,29.0,True
1648013020.5568502,True,73.0,29.0,True
1648013025.5568538,True,73.0,29.0,True
1648013030.5568578,True,73.0,29.0,True
1648013035.5568612,True,73.0,29.0,True
1648013040.5568657,True,73.0,29.0,True
1648013045.556869,True,73.0,29.0,True
1648013050.5568724,True,72.0,29.0,True
1648013055.5568757,True,72.0,29.0,True
1648013060.5568788,True,72.0,29.0,True
1648013065.5568826,True,72.0,29.0,True
1648013070.5568864,True,72.0,29.0,True
1648013075.5568895,True,72.0,29.0,True
1648013080.5568929,True,72.0,29.0,True
1648013085.556896,True,73.0,29.0,True
1648013090.5568995,True,72.0,29.0,True
1648013095.556904,True,72.0,29.0,True
1648013100.5569074,True,72.0,29.0,True
1648013105.556911,True,72.0,29.0,True
1648013110.556915,True,73.0,29.0,True
1648013115.5569186,True,73.0,29.0,True
1648013120.5569224,False,0.0,0.0,True
1648013125.5569263,True,72.0,29.0,True
1648013130.556929,True,72.0,29.0,True
1648013135.5569334,True,73.0,29.0,True
1648013140.5569375,True,73.0,29.0,True
1648013145.556941,True,73.0,29.0,True
1648013150.5569453,True,72.0,29.0,True
1648013155.5569503,True,72.0,29.0,True
1648013160.556955,True,72.0,29.0,True
1648013165.5569594,True,72.0,29.0,True
1648013170.556963,True,72.0,29.0,True
1648013175.5569685,True,72.0,29.0,True
1648013180.5569723,True,72.0,29.0,True
1648013185.5569777,True,73.0,29.0,True
1648013190.5569837,True,72.0,29.0,True
1648013195.5569882,True,73.0,29.0,True
1648013200.5569925,True,72.0,29.0,True
1648013205.5569963,True,72.0,29.0,True
1648013210.5570002,True,72.0,29.0,True
1648013215.5570054,True,72.0,29.0,True
1648013220.5570087,True,72.0,29.0,True
1648013225.5570126,True,72.0,29.0,True
1648013230.5570164,True,72.0,29.0,True
1648013235.5570204,True,72.0,29.0,True
1648013240.5570247,True,72.0,29.0,True
1648013245.5570285,True,72.0,29.0,True
1648013250.5570323,True,72.0,29.0,True
1648013255.5570357,True,72.0,29.0,True
1648013260.5570393,True,72.0,29.0,True
1648013265.5570438,True,72.0,29.0,True
1648013270.5570486,True,72.0,29.0,True
1648013275.5570524,True,72.0,29.0,True
1648013280.557056,True,72.0,29.0,True
1648013285.5570595,True,72.0,29.0,True
1648013290.5570633,True,72.0,29.0,True
1648013295.5570679,True,72.0,29.0,True
1648013300.557072,True,72.0,29.0,True
1648013305.557076,True,72.0,29.0,True
1648013310.55708,True,72.0,29.0,True
1648013315.5570846,True,72.0,29.0,True
1648013320.5570893,False,0.0,0.0,True
1648013325.5570936,False,0.0,0.0,True
1648013330.5570972,True,72.0,29.0,True
1648013335.5571015,True,72.0,29.0,True
1648013340.557108,True,72.0,29.0,True
1648013345.557112,True,72.0,29.0,True
1648013350.5571156,True,72.0,29.0,True
1648013355.5571198,True,72.0,29.0,True
1648013360.5571241,True,72.0,29.0,True
1648013365.557128,True,72.0,29.0,True
1648013370.5571315,True,72.0,29.0,True
1648013375.5571353,True,72.0,29.0,True
1648013380.5571394,True,72.0,29.0,True
1648013385.557143,True,72.0,29.0,True
1648013390.557147,True,72.0,29.0,True
1648013395.5571513,True,72.0,29.0,True
1648013400.5571554,True,72.0,29.0,True
1648013405.557159,True,72.0,29.0,True
1648013410.5571628,True,72.0,29.0,True
1648013415.5571675,True,72.0,29.0,True
1648013420.5571718,True,72.0,29.0,True
1648013425.5571756,True,72.0,29.0,True
1648013430.5571792,True,72.0,29.0,True
1648013435.5571826,True,72.0,29.0,True
1648013440.5571864,True,72.0,29.0,True
1648013445.55719,True,72.0,29.0,True
1648013450.557194,True,72.0,29.0,True
1648013455.5571983,True,72.0,29.0,True
1648013460.5572038,False,0.0,0.0,True
1648013465.5572085,False,0.0,0.0,True
1648013470.557213,True,72.0,29.0,True
1648013475.5572164,True,72.0,29.0,True
1648013480.55722,True,72.0,29.0,True
1648013485.5572238,True,72.0,29.0,True
1648013490.5572278,True,72.0,29.0,True
1648013495.557232,False,0.0,0.0,True
1648013500.5572352,True,72.0,29.0,True
1648013505.5572398,True,72.0,29.0,True
1648013510.5572438,True,72.0,29.0,True
1648013515.5572472,True,72.0,29.0,True
1648013520.5572505,True,72.0,29.0,True
1648013525.5572543,False,0.0,0.0,True
1648013530.5572574,True,72.0,29.0,True
1648013535.557261,True,72.0,29.0,True
1648013540.5572648,True,72.0,29.0,True
1648013545.5572686,True,72.0,29.0,True
1648013550.5572724,True,72.0,29.0,True
1648013555.557276,True,72.0,29.0,True
1648013560.5572798,True,72.0,29.0,True
1648013565.5572836,True,72.0,29.0,True
1648013570.5572877,True,72.0,29.0,True
1648013575.5572908,True,72.0,29.0,True
1648013580.557295,True,72.0,29.0,True
1648013585.5572987,True,72.0,29.0,True
1648013590.5573022,True,72.0,29.0,True
1648013595.5573053,True,72.0,29.0,True
1648013600.5573087,True,72.0,29.0,True
1648013605.5573118,False,0.0,0.0,True
1648013610.5573158,True,72.0,29.0,True
1648013615.5573192,True,71.0,29.0,True
1648013620.557323,True,71.0,29.0,True
1648013625.557326,True,71.0,29.0,True
1648013630.5573304,True,71.0,29.0,True
1648013635.557335,False,0.0,0.0,True
1648013640.5573392,True,71.0,29.0,True
1648013645.5573444,True,71.0,29.0,True
1648013650.557348,True,71.0,29.0,True
1648013655.5573523,True,71.0,29.0,True
1648013660.5573559,True,71.0,29.0,True
1648013665.5573597,True,70.0,29.0,True
1648013670.5573633,True,70.0,29.0,True
1648013675.5573673,True,70.0,29.0,True
1648013680.5573714,True,70.0,29.0,True
1648013685.557375,True,71.0,29.0,True
1648013690.5573783,True,71.0,29.0,True
1648013695.5573819,True,71.0,29.0,True
1648013700.5573854,True,71.0,29.0,True
1648013705.5573893,True,71.0,29.0,True
1648013710.557394,False,0.0,0.0,True
1648013715.5573978,True,71.0,29.0,True
1648013720.5574012,True,71.0,29.0,True
1648013725.557405,True,71.0,29.0,True
1648013730.557409,True,71.0,29.0,True
1648013735.5574124,True,71.0,29.0,True
1648013740.557416,True,71.0,29.0,True
1648013745.5574195,True,71.0,29.0,True
1648013750.557424,False,0.0,0.0,True
1648013755.5574281,False,0.0,0.0,True
1648013760.5574346,False,0.0,0.0,True
1648013765.5574377,True,70.0,29.0,True
1648013770.557442,False,0.0,0.0,True
1648013775.557445,True,70.0,29.0,True
1648013780.557449,True,70.0,29.0,True
1648013785.5574524,True,70.0,29.0,True
1648013790.557456,True,70.0,29.0,True
1648013795.5574605,True,70.0,29.0,True
1648013800.5574634,True,70.0,29.0,True
1648013805.5574663,True,70.0,29.0,True
1648013810.5574703,True,70.0,29.0,True
1648013815.5574734,True,70.0,29.0,True
1648013820.5574772,True,70.0,29.0,True
1648013825.5574813,True,70.0,29.0,True
1648013830.5574853,True,70.0,29.0,True
1648013835.5574887,True,70.0,29.0,True
1648013840.5574927,True,70.0,29.0,True
1648013845.5574958,True,70.0,29.0,True
1648013850.5574996,True,69.0,29.0,True
1648013855.557504,True,69.0,29.0,True
1648013860.5575094,True,69.0,29.0,True
1648013865.5575128,True,69.0,29.0,True
1648013870.5575163,True,69.0,29.0,True
1648013875.55752,True,69.0,29.0,True
1648013880.5575242,True,69.0,29.0,True
1648013885.5575275,True,69.0,29.0,True
1648013890.557531,True,69.0,29.0,True
1648013895.5575345,True,69.0,29.0,True
1648013900.5575383,False,0.0,0.0,True
1648013905.5575418,False,0.0,0.0,True
1648013910.557546,False,0.0,0.0,True
1648013915.5575511,True,70.0,29.0,True
1648013920.5575552,True,70.0,29.0,True
1648013925.5575585,True,70.0,29.0,True
1648013930.5575688,True,70.0,29.0,True
